# mesh name: boxMesh_1
# primitive scorer name: dose
# iX, iY, iZ, total(value) [Gy], total(val^2), entry
30,25,31,9.439508348825618e-10,8.910431786754856e-19,1
30,25,32,1.45122356159041e-09,2.032617765347348e-18,2
30,25,33,3.812094307975387e-10,1.33259454201692e-19,2
30,25,34,1.255043442325899e-09,1.230516022901351e-18,3
30,25,35,8.592066562601003e-11,7.382360781616622e-21,1
30,25,36,2.902428498746451e-10,7.090584718897947e-20,2
30,25,37,0,0,0
30,25,38,0,0,0
30,25,39,8.62810250056426e-11,7.444415276024323e-21,1
30,26,0,0,0,0
30,26,1,0,0,0
30,26,2,5.08161712879923e-11,2.582283264370573e-21,1
30,26,3,2.839893081776764e-10,3.15729255883134e-20,3
30,26,4,1.030253127888193e-11,1.061421507523406e-22,1
30,26,5,0,0,0
30,26,6,2.563641576288388e-11,2.875634411693295e-22,3
30,26,7,1.462969862225936e-10,2.140280817781374e-20,1
30,26,8,2.682171418218567e-09,5.478068205476689e-18,3
30,26,9,6.461579081407602e-10,2.337138011524442e-19,3
30,26,10,5.507062135839573e-10,2.962017988422799e-19,2
30,26,11,1.095420916646348e-09,3.153048605424725e-19,8
30,26,12,4.674268981643664e-09,8.592887286474309e-18,6
30,26,13,5.991406764979479e-10,3.313820719684672e-19,2
30,26,14,2.449418125099283e-10,4.069844914331491e-20,4
30,26,15,1.625414089580916e-10,1.426183309855512e-20,3
30,26,16,1.273923293868998e-09,8.082459136783614e-19,4
30,26,17,2.22344630140621e-09,2.677493464411874e-18,7
30,26,18,0,0,0
30,26,19,1.038549402727519e-09,1.076691320883722e-18,2
30,26,20,3.131642374899594e-09,6.962454126177273e-18,5
30,26,21,1.986703819456263e-09,3.808691586220417e-18,2
30,26,22,1.862624859080025e-09,2.394684772178289e-18,3
30,26,23,1.988284992831139e-09,1.300979928443024e-18,7
30,26,24,1.288474197497921e-10,1.309773903292308e-20,3
30,26,25,7.391907138526379e-10,1.787231484451126e-19,5
30,26,26,1.617101612459871e-10,2.115389222500594e-20,2
30,26,27,2.33101604877068e-11,3.327459055727213e-22,2
30,26,28,2.372960097766733e-09,4.977178337058811e-18,3
30,26,29,6.572061515091532e-11,4.31919925581472e-21,1
30,26,30,2.12134599671193e-10,3.159239108374006e-20,2
30,26,31,1.319638101036904e-10,1.741444717708287e-20,1
30,26,32,6.657606292908245e-10,3.447687000390516e-19,2
30,26,33,2.338756564256531e-10,3.851665401604429e-20,2
30,26,34,7.922150845619727e-11,4.550416594923268e-21,2
30,26,35,0,0,0
30,26,36,0,0,0
30,26,37,1.97144095512834e-11,3.293558809060614e-22,2
30,26,38,0,0,0
30,26,39,0,0,0
30,27,0,0,0,0
30,27,1,0,0,0
30,27,2,1.275487571475837e-09,1.626868544989328e-18,1
30,27,3,0,0,0
30,27,4,4.072876373653034e-10,1.206970809856168e-19,2
30,27,5,0,0,0
30,27,6,3.68784674093358e-10,1.360021358461442e-19,1
30,27,7,1.252158742631908e-10,1.040495080614349e-20,2
30,27,8,4.161566221831657e-10,1.718761896988461e-19,2
30,27,9,5.089120044245867e-10,8.685089682384731e-20,4
30,27,10,9.788507294448472e-10,7.677491949346886e-19,2
30,27,11,1.43668374230357e-09,2.064060175399391e-18,1
30,27,12,1.703931700455906e-09,1.932687348272537e-18,3
30,27,13,2.37140016186015e-09,5.58624448015247e-18,2
30,27,14,4.759502470485221e-10,1.842234175544352e-19,4
30,27,15,2.164582133323139e-10,1.704245612896653e-20,4
30,27,16,6.42445042379688e-09,1.825166648207583e-17,6
30,27,17,1.001890217731601e-09,2.737598511967828e-19,5
30,27,18,1.242339770978668e-11,1.54340810655533e-22,1
30,27,19,1.902115121559234e-09,2.658944670743796e-18,3
30,27,20,3.033482117617947e-09,8.847520164585692e-18,3
30,27,21,5.739615274520893e-10,1.958075524626789e-19,5
30,27,22,3.994067965567601e-10,8.646580543890016e-20,4
30,27,23,2.591649314108142e-09,3.027452566980122e-18,5
30,27,24,2.400153745912487e-10,3.158885673020751e-20,4
30,27,25,2.081865643764689e-10,4.272779404864509e-20,2
30,27,26,4.455426551139932e-11,1.061183182171513e-21,2
30,27,27,3.590688184612027e-10,9.218696473142411e-20,3
30,27,28,2.634409201133649e-10,3.576743627850925e-20,3
30,27,29,0,0,0
30,27,30,4.103040780174414e-11,1.683494364377427e-21,1
30,27,31,6.162685007005504e-10,2.659262180499065e-19,2
30,27,32,4.408375997760334e-11,1.393343717799891e-21,2
30,27,33,5.203908129097041e-10,1.205701659353401e-19,3
30,27,34,6.367223034383473e-10,2.049195427210206e-19,2
30,27,35,1.169026478963307e-09,8.132411875931371e-19,2
30,27,36,0,0,0
30,27,37,0,0,0
30,27,38,0,0,0
30,27,39,9.389658988851221e-12,8.816569592691451e-23,1
30,28,0,0,0,0
30,28,1,5.471205385778916e-11,1.818639866421122e-21,2
30,28,2,0,0,0
30,28,3,0,0,0
30,28,4,1.266543665555338e-10,1.604132856758353e-20,1
30,28,5,0,0,0
30,28,6,2.498280184479433e-09,2.806982968482476e-18,3
30,28,7,2.202380976917676e-10,1.771672348217452e-20,3
30,28,8,1.845865433605758e-10,1.443545219985084e-20,3
30,28,9,2.676571077552119e-09,4.57367493532179e-18,5
30,28,10,8.897804779981057e-10,7.216001200596416e-19,3
30,28,11,1.751833450610815e-09,3.036033081084078e-18,2
30,28,12,1.444737934662839e-10,1.325850134746942e-20,3
30,28,13,2.088880563190155e-09,2.310014584670707e-18,3
30,28,14,1.868953275311483e-09,1.922076709076543e-18,7
30,28,15,1.875572700875351e-10,1.053742543968365e-20,7
30,28,16,0,0,0
30,28,17,7.687793760465526e-12,5.910217290345266e-23,1
30,28,18,4.378739282251005e-10,5.20742047911532e-20,5
30,28,19,0,0,0
30,28,20,8.760777946518867e-11,3.214685652405307e-21,3
30,28,21,2.751916997647842e-10,3.795113703418918e-20,2
30,28,22,4.193087374034598e-10,1.758198172628836e-19,1
30,28,23,2.720856948951946e-10,4.365268261687476e-20,3
30,28,24,4.239309736082832e-09,8.923301530831873e-18,3
30,28,25,1.698535386125115e-09,1.900466260813671e-18,3
30,28,26,9.809540386105411e-10,7.259208689724909e-19,7
30,28,27,9.3192859009179e-10,6.670402155208727e-19,4
30,28,28,4.669553555351161e-10,8.022935505093677e-20,4
30,28,29,3.032354252857395e-09,4.579842426974947e-18,4
30,28,30,4.788774517109355e-09,1.48597502447239e-17,3
30,28,31,1.351722812502014e-10,1.669340516419662e-20,2
30,28,32,1.397687734120404e-09,1.953531002110629e-18,1
30,28,33,1.508365285088956e-11,2.275165833261488e-22,1
30,28,34,0,0,0
30,28,35,0,0,0
30,28,36,1.431190298400259e-10,2.048305670235022e-20,1
30,28,37,2.598644826740102e-10,6.752954935543094e-20,1
30,28,38,0,0,0
30,28,39,0,0,0
30,29,0,0,0,0
30,29,1,0,0,0
30,29,2,0,0,0
30,29,3,4.208410488908995e-11,1.771071884315924e-21,1
30,29,4,7.121807912358064e-11,2.143809347319798e-21,3
30,29,5,1.067169887019138e-10,1.138851567760441e-20,1
30,29,6,0,0,0
30,29,7,0,0,0
30,29,8,4.458191646406729e-09,1.376235781633322e-17,3
30,29,9,4.91620748629521e-09,2.146479229975795e-17,3
30,29,10,1.96280998698177e-10,1.404287530353378e-20,3
30,29,11,5.114234441076085e-10,9.590744944818254e-20,4
30,29,12,3.955701073104341e-10,1.004582673086272e-19,4
30,29,13,3.978450710374537e-10,1.325312390682462e-19,3
30,29,14,3.27729787715945e-10,8.833501462750432e-20,4
30,29,15,2.825872141610549e-09,5.552163377282532e-18,2
30,29,16,7.973001481341479e-11,4.071809692249509e-21,3
30,29,17,2.589847477290403e-09,3.830376338536943e-18,7
30,29,18,1.293763668248211e-10,1.641444629946793e-20,2
30,29,19,7.297369451872534e-10,3.405395718177792e-19,5
30,29,20,4.21279050347356e-11,1.774760382615701e-21,1
30,29,21,4.349149545577046e-10,7.080933320552482e-20,4
30,29,22,4.941870254950453e-10,2.153806547694907e-19,2
30,29,23,2.040820956264468e-11,2.268530722078725e-22,2
30,29,24,4.084495665300809e-10,1.262479378810628e-19,2
30,29,25,1.480021768677468e-10,1.470179228802079e-20,2
30,29,26,6.602805410996528e-10,4.359703929548504e-19,1
30,29,27,5.042076224984093e-11,2.542253265854984e-21,1
30,29,28,3.897865513878637e-10,1.15072803403098e-19,3
30,29,29,2.59530717679543e-11,6.735619341925867e-22,1
30,29,30,4.865823329776601e-11,2.367623667659824e-21,1
30,29,31,2.031624029642293e-11,4.127496197819991e-22,1
30,29,32,7.50118750064084e-11,2.692150543265027e-21,3
30,29,33,7.704338339547373e-10,4.133722375500614e-19,6
30,29,34,0,0,0
30,29,35,4.174907288610665e-10,1.742985086849445e-19,1
30,29,36,1.519568797512348e-11,2.309089330373122e-22,1
30,29,37,4.390848162273854e-13,1.927954758414369e-25,1
30,29,38,5.986533306672297e-12,3.583858103189675e-23,1
30,29,39,0,0,0
30,30,0,0,0,0
30,30,1,1.166535669967111e-10,1.360805469305617e-20,1
30,30,2,0,0,0
30,30,3,0,0,0
30,30,4,4.162027097417238e-10,1.732246955963536e-19,1
30,30,5,2.464337779835132e-10,3.189914538926341e-20,2
30,30,6,0,0,0
30,30,7,1.089810603042734e-10,1.187687150504367e-20,1
30,30,8,2.011061527762304e-11,4.04436846844565e-22,1
30,30,9,5.469001907810782e-10,1.424716196783391e-19,3
30,30,10,1.595878408029209e-09,1.452982357146042e-18,3
30,30,11,2.123719995212393e-10,4.510186618064929e-20,1
30,30,12,1.764304314955116e-09,1.980997209230765e-18,5
30,30,13,1.057857595260488e-10,7.565354845848913e-21,2
30,30,14,7.584619153258716e-11,5.752644769997897e-21,1
30,30,15,3.640755214067675e-09,6.010584222934663e-18,5
30,30,16,2.111506532417902e-09,2.985300641076965e-18,5
30,30,17,1.356152144904953e-09,1.09574539085458e-18,4
30,30,18,0,0,0
30,30,19,1.423088282538686e-09,1.589277862932476e-18,4
30,30,20,7.215344924580906e-11,2.65599968498245e-21,2
30,30,21,9.002129271709227e-10,7.329743107495189e-19,3
30,30,22,8.28786134343082e-10,2.613868620047827e-19,4
30,30,23,3.217167707822809e-09,5.132503837732154e-18,5
30,30,24,2.069795145135731e-09,3.002591642839481e-18,3
30,30,25,6.702905987162877e-10,4.402013352212663e-19,2
30,30,26,5.284362303458342e-11,2.121695402383549e-21,2
30,30,27,4.53607169259377e-11,8.242309689471017e-22,3
30,30,28,0,0,0
30,30,29,1.326210780296284e-11,9.799688322083022e-23,2
30,30,30,1.950520599106893e-10,3.804530607540313e-20,1
30,30,31,1.193519092741652e-10,1.121023306149315e-20,2
30,30,32,6.739398651446792e-11,3.85409659989027e-21,2
30,30,33,0,0,0
30,30,34,2.794087893807751e-10,7.806927158323036e-20,1
30,30,35,2.133537179577346e-10,2.391052391935323e-20,3
30,30,36,0,0,0
30,30,37,0,0,0
30,30,38,0,0,0
30,30,39,0,0,0
30,31,0,8.410112143176889e-10,6.719936141175312e-19,2
30,31,1,3.546825551609783e-11,1.257997149355204e-21,1
30,31,2,0,0,0
30,31,3,0,0,0
30,31,4,1.928412208158237e-11,3.718773644573727e-22,1
30,31,5,7.354933083303263e-12,5.409504065986885e-23,1
30,31,6,0,0,0
30,31,7,2.630856770259947e-12,6.921407345622599e-24,1
30,31,8,2.001229619660435e-10,4.004919990606249e-20,1
30,31,9,1.700530894234605e-10,2.891805322246346e-20,1
30,31,10,0,0,0
30,31,11,1.98176085815965e-09,3.27122211133297e-18,4
30,31,12,1.085933410169053e-10,1.179251371321389e-20,1
30,31,13,0,0,0
30,31,14,0,0,0
30,31,15,4.39648063580119e-11,9.947040770524008e-22,2
30,31,16,1.08271677482628e-09,9.242803312416975e-19,4
30,31,17,1.692805028383832e-09,1.783606589395201e-18,5
30,31,18,2.358783232966027e-09,5.410655550936431e-18,2
30,31,19,5.353270009839283e-11,2.865749979824468e-21,1
30,31,20,2.716487747555474e-09,7.379305682619013e-18,1
30,31,21,5.360715224278369e-09,1.335275124224481e-17,6
30,31,22,1.947271893386478e-11,3.791867826772959e-22,1
30,31,23,5.146837845115978e-09,1.353483005662562e-17,8
30,31,24,5.952296163166442e-10,3.542982961404595e-19,1
30,31,25,8.232694516307802e-10,6.777725899884455e-19,1
30,31,26,1.177361778941019e-10,1.188452925192996e-20,2
30,31,27,7.124462676026578e-11,3.446344392072779e-21,2
30,31,28,5.763405759352343e-11,3.321684594693576e-21,1
30,31,29,1.400075137387345e-10,1.960210390330191e-20,1
30,31,30,4.355700629306708e-10,7.081783186353704e-20,5
30,31,31,8.773165320387745e-11,3.570548664904393e-21,3
30,31,32,0,0,0
30,31,33,0,0,0
30,31,34,5.637521767516506e-11,3.178165167922243e-21,1
30,31,35,0,0,0
30,31,36,4.038898804248608e-11,1.631270355096083e-21,1
30,31,37,0,0,0
30,31,38,4.663559411424449e-11,2.174878638388556e-21,1
30,31,39,1.797465995324257e-10,3.230884004347024e-20,1
30,32,0,0,0,0
30,32,1,0,0,0
30,32,2,0,0,0
30,32,3,8.563097099616547e-11,7.33266319374613e-21,1
30,32,4,0,0,0
30,32,5,8.018128595913101e-10,5.802067105045915e-19,3
30,32,6,1.346796814463082e-10,1.813861659447904e-20,1
30,32,7,4.573167038824361e-11,1.275570161101886e-21,2
30,32,8,5.950778202001035e-12,3.541176120941067e-23,1
30,32,9,0,0,0
30,32,10,0,0,0
30,32,11,1.509573624147452e-10,2.278812526721674e-20,1
30,32,12,2.375585641141506e-10,5.643407138397701e-20,1
30,32,13,2.205669664966594e-10,3.365331715611891e-20,2
30,32,14,1.015843783113093e-11,1.031938591689521e-22,1
30,32,15,4.836984201503098e-10,2.019918002733946e-19,2
30,32,16,4.833532483095255e-09,1.877178898914054e-17,5
30,32,17,0,0,0
30,32,18,1.888280519181687e-09,2.836822491889748e-18,6
30,32,19,1.653879401164067e-10,2.735317073594813e-20,1
30,32,20,9.185440347539536e-13,8.437231437820722e-25,1
30,32,21,3.588008515559516e-10,1.28738051077276e-19,1
30,32,22,2.454779097831766e-10,3.861677991118401e-20,2
30,32,23,2.26928679493792e-09,4.620394894042691e-18,4
30,32,24,8.504008782424362e-09,7.231816537155066e-17,1
30,32,25,2.592232074168146e-10,6.644397999003498e-20,2
30,32,26,0,0,0
30,32,27,1.833291043814695e-11,3.360956051331174e-22,1
30,32,28,2.081626408946635e-09,3.441213725541369e-18,2
30,32,29,2.457845317215461e-10,1.935599410842648e-20,4
30,32,30,4.183818123170608e-12,1.750433408777082e-23,1
30,32,31,0,0,0
30,32,32,0,0,0
30,32,33,1.809375032110089e-10,1.430229895856749e-20,3
30,32,34,9.786245470202052e-10,9.577060040305019e-19,1
30,32,35,7.388264454348711e-11,5.458645164739266e-21,1
30,32,36,0,0,0
30,32,37,3.229368468575927e-11,1.042882070583243e-21,1
30,32,38,5.681719845105935e-11,3.22819403982706e-21,1
30,32,39,0,0,0
30,33,0,0,0,0
30,33,1,0,0,0
30,33,2,0,0,0
30,33,3,3.327682126114942e-13,1.107346833246486e-25,1
30,33,4,0,0,0
30,33,5,0,0,0
30,33,6,1.659169588428909e-10,1.749532328380216e-20,2
30,33,7,0,0,0
30,33,8,1.170168465621753e-10,1.369294237935567e-20,1
30,33,9,0,0,0
30,33,10,0,0,0
30,33,11,0,0,0
30,33,12,4.529107773742052e-10,9.812386350865091e-20,3
30,33,13,1.013307654670076e-11,1.026792403012971e-22,1
30,33,14,3.731150770894969e-11,1.392148607515012e-21,1
30,33,15,2.895698021437076e-10,3.547425241872013e-20,6
30,33,16,1.69917030585444e-09,2.46381579104267e-18,3
30,33,17,1.818842533030996e-10,1.687182456726392e-20,2
30,33,18,4.590084642073318e-10,1.030201168446878e-19,3
30,33,19,2.113714451711303e-11,4.467788783373213e-22,1
30,33,20,8.683399024585611e-10,5.687507791644523e-19,4
30,33,21,0,0,0
30,33,22,8.782641418097806e-10,3.989672530892945e-19,3
30,33,23,2.709843362058983e-10,7.343251046895134e-20,1
30,33,24,7.0215071044286e-11,4.930156201754131e-21,1
30,33,25,3.235802463917829e-10,1.047041758549669e-19,1
30,33,26,1.294402100723871e-10,1.674572876801481e-20,2
30,33,27,1.694965191323137e-09,2.07221373897107e-18,3
30,33,28,0,0,0
30,33,29,0,0,0
30,33,30,5.316078534050562e-11,2.826069098019317e-21,1
30,33,31,4.562713670939433e-11,2.081835604297759e-21,1
30,33,32,0,0,0
30,33,33,0,0,0
30,33,34,2.4371130878053e-09,5.383139677376741e-18,2
30,33,35,3.869791791661254e-11,1.038539254377602e-21,2
30,33,36,2.250169512264006e-10,5.063262833922436e-20,1
30,33,37,3.111219129315511e-10,5.321017729183732e-20,3
30,33,38,0,0,0
30,33,39,0,0,0
30,34,0,2.904176508666399e-10,8.434241193489751e-20,1
30,34,1,0,0,0
30,34,2,0,0,0
30,34,3,0,0,0
30,34,4,3.062873578915248e-11,9.381194560417104e-22,1
30,34,5,0,0,0
30,34,6,2.169702329685663e-10,3.76668124799596e-20,3
30,34,7,9.429526074963451e-11,8.891596199841562e-21,1
30,34,8,0,0,0
30,34,9,1.772213533794002e-11,3.140740809362624e-22,1
30,34,10,0,0,0
30,34,11,5.222658839414399e-10,2.319545462122931e-19,2
30,34,12,1.45912572697114e-10,1.111638707594099e-20,2
30,34,13,6.418979582715288e-11,4.120329888331573e-21,1
30,34,14,4.630173888056207e-11,2.143851023363753e-21,1
30,34,15,0,0,0
30,34,16,9.8353993674532e-11,9.634598552976265e-21,2
30,34,17,1.646506206477987e-09,2.620090538635696e-18,3
30,34,18,0,0,0
30,34,19,0,0,0
30,34,20,2.316576382315205e-09,5.366526135100604e-18,1
30,34,21,1.791917349836602e-10,2.773541782360809e-20,2
30,34,22,5.439913431555438e-10,1.008622647071847e-19,3
30,34,23,2.962910818468162e-12,8.778840518195674e-24,1
30,34,24,0,0,0
30,34,25,1.319615072851417e-11,1.74138394049665e-22,1
30,34,26,8.07423000169079e-11,6.519319012020367e-21,1
30,34,27,3.257872530385653e-11,1.061373342424142e-21,1
30,34,28,0,0,0
30,34,29,4.570930357029626e-11,2.089340432881498e-21,1
30,34,30,0,0,0
30,34,31,0,0,0
30,34,32,7.948859124910951e-12,6.318436138768009e-23,1
30,34,33,0,0,0
30,34,34,2.407847591436699e-09,5.76140901101329e-18,2
30,34,35,0,0,0
30,34,36,2.366375764354119e-11,2.981619871745063e-22,2
30,34,37,1.683222626537901e-11,2.833238410489151e-22,1
30,34,38,1.706349324909324e-11,2.911628018618507e-22,1
30,34,39,0,0,0
30,35,0,0,0,0
30,35,1,2.481695090027944e-10,6.158810519868802e-20,1
30,35,2,5.064504663188834e-10,2.349890401070539e-19,2
30,35,3,1.640573291232383e-11,2.691480723905053e-22,1
30,35,4,0,0,0
30,35,5,0,0,0
30,35,6,1.780109648000991e-10,2.036790371277567e-20,2
30,35,7,0,0,0
30,35,8,0,0,0
30,35,9,0,0,0
30,35,10,2.133673048106064e-11,4.552560676214221e-22,1
30,35,11,0,0,0
30,35,12,7.375074893420293e-10,5.439172968355835e-19,1
30,35,13,1.461769410183836e-10,2.1367698085492e-20,1
30,35,14,4.968661673490663e-10,1.292500421507598e-19,4
30,35,15,0,0,0
30,35,16,2.875772476967319e-09,4.019060404861592e-18,4
30,35,17,3.013904318912833e-10,9.083619243561431e-20,1
30,35,18,3.150342337953656e-10,8.121178033407742e-20,2
30,35,19,1.057621513866888e-10,1.118563266594088e-20,1
30,35,20,4.138141058452955e-11,9.74680503123836e-22,2
30,35,21,3.884952825699378e-10,1.493759510101369e-19,2
30,35,22,9.77433663881494e-12,9.553765672888012e-23,1
30,35,23,8.905297517076676e-11,4.095266550596323e-21,2
30,35,24,0,0,0
30,35,25,5.556292853739371e-12,3.087239027651519e-23,1
30,35,26,6.628456727583663e-12,4.393643858944912e-23,1
30,35,27,6.239466976792109e-11,3.893094815447926e-21,1
30,35,28,0,0,0
30,35,29,1.741152073086819e-10,1.594967823335262e-20,2
30,35,30,3.437999027514095e-10,1.181983731318786e-19,1
30,35,31,0,0,0
30,35,32,9.945163619535085e-11,5.630435160163432e-21,2
30,35,33,0,0,0
30,35,34,2.068075002908418e-09,4.276934217654651e-18,1
30,35,35,0,0,0
30,35,36,3.54357348937779e-13,1.255691307462109e-25,1
30,35,37,3.343055777929271e-10,1.117601132059427e-19,2
30,35,38,1.721965397651274e-11,2.96516483070831e-22,1
30,35,39,0,0,0
30,36,0,0,0,0
30,36,1,3.59719259259047e-11,1.293979454818774e-21,1
30,36,2,0,0,0
30,36,3,8.716240654762054e-12,7.597285115172685e-23,1
30,36,4,0,0,0
30,36,5,0,0,0
30,36,6,1.195313543816869e-09,7.16795034840322e-19,3
30,36,7,1.463460718709712e-10,1.096520694069234e-20,2
30,36,8,0,0,0
30,36,9,0,0,0
30,36,10,0,0,0
30,36,11,1.030250589692946e-10,6.129478855845401e-21,2
30,36,12,2.939650184091735e-10,4.763035566642829e-20,2
30,36,13,0,0,0
30,36,14,1.537987312551629e-10,2.365404973569782e-20,1
30,36,15,3.00259588987128e-10,8.004389878424348e-20,2
30,36,16,4.296104873917888e-11,1.845651708770104e-21,1
30,36,17,0,0,0
30,36,18,8.667963716483123e-11,7.513359499026792e-21,1
30,36,19,2.326562049343282e-10,5.325524665080855e-20,2
30,36,20,4.038813960944067e-09,1.573089126896918e-17,2
30,36,21,1.787035505781661e-09,3.193495898924318e-18,1
30,36,22,7.53256272754892e-10,3.871404361020207e-19,2
30,36,23,3.007931149313303e-10,7.428223033478778e-20,2
30,36,24,1.271415680502591e-10,1.616497832627866e-20,1
30,36,25,3.595349194667113e-11,1.292653583159346e-21,1
30,36,26,8.173732654652664e-10,4.774641344014497e-19,3
30,36,27,6.329497719333491e-11,4.006254137904787e-21,1
30,36,28,0,0,0
30,36,29,0,0,0
30,36,30,4.183526527654043e-10,1.747225388153294e-19,2
30,36,31,0,0,0
30,36,32,0,0,0
30,36,33,1.753730258045463e-10,2.274874399833568e-20,2
30,36,34,8.277902001354218e-10,6.852366154402417e-19,1
30,36,35,0,0,0
30,36,36,0,0,0
30,36,37,0,0,0
30,36,38,0,0,0
30,36,39,0,0,0
30,37,0,0,0,0
30,37,1,0,0,0
30,37,2,9.095978569953076e-10,5.122299297982839e-19,2
30,37,3,0,0,0
30,37,4,1.971807104693094e-11,3.888023258118161e-22,1
30,37,5,0,0,0
30,37,6,1.056456484857025e-16,1.116100304396461e-32,1
30,37,7,1.768332342320475e-10,3.126999272896616e-20,1
30,37,8,0,0,0
30,37,9,0,0,0
30,37,10,1.875600439108894e-11,3.517877007185475e-22,1
30,37,11,7.775825377440916e-10,5.84153624795705e-19,3
30,37,12,5.646128921953212e-11,3.187877180331655e-21,1
30,37,13,1.90833001216205e-11,3.641723435318409e-22,1
30,37,14,5.696451076691714e-14,3.244955486914218e-27,1
30,37,15,6.416871542509864e-10,2.304352892234686e-19,2
30,37,16,6.291972584083943e-10,3.262885619510896e-19,2
30,37,17,1.050366805755056e-11,1.103270426632079e-22,1
30,37,18,1.685972669907634e-11,2.842503843675477e-22,1
